time,thrust_filtered
5.371226,2159.1160083312
5.375097,2159.05858342107
5.378968,2158.83297565258
5.382839,2158.42504383967
5.387,2157.82919902724
5.390871,2157.05133170137
5.394742,2156.1108062696
5.398613,2155.04127850617
5.402484,2153.89013880517
5.406355,2152.7164732269
5.410226,2151.58759328077
5.414097,2150.57434897706
5.417968,2149.74555314028
5.421839,2149.16194210534
5.426,2148.87022427598
5.429871,2148.89789633973
5.433742,2149.24955053567
5.437613,2149.90526909317
5.441484,2150.82140025597
5.445355,2151.93365036731
5.449226,2153.16214833445
5.453097,2154.41798376013
5.456968,2155.61063320689
5.460839,2156.65561310799
5.464,2157.48164016626
5.467871,2158.03659099277
5.471742,2158.29165872593
5.475613,2158.24329125821
5.479484,2157.91273622413
5.483355,2157.34328040582
5.487226,2156.5955169547
5.491097,2155.74116674615
5.494968,2154.85610240489
5.498839,2154.01328352517
5.503,2153.27631939873
5.506871,2152.69430887423
5.510742,2152.29844038302
5.514613,2152.10059499724
5.518484,2152.09393744121
5.522355,2152.2552395995
5.526226,2152.54849544465
5.530097,2152.92931286873
5.533968,2153.34961300237
5.537839,2153.76224668609
5.542,2154.1251724982
5.545871,2154.40485186453
5.549742,2154.57856951492
5.553613,2154.63550279296
5.557484,2154.57652652642
5.561355,2154.41292315917
5.565226,2154.16430411235
5.569097,2153.85607285968
5.572968,2153.51670092061
5.576839,2153.17503619094
5.581,2152.85784918111
5.584871,2152.58780033428
5.588742,2152.38195599534
5.592613,2152.25092289988
5.596484,2152.19862852011
5.600355,2152.22272610494
5.604226,2152.31555450096
5.608097,2152.46556799728
5.611968,2152.65914504247
5.615839,2152.88261749349
5.619,2153.12424124474
5.622871,2153.37574509703
5.626742,2153.63312354094
5.630613,2153.89649795855
5.634484,2154.16910944574
5.638355,2154.45571478631
5.642226,2154.76074970047
5.646097,2155.08660989439
5.649968,2155.43232909164
5.653839,2155.79282185532
5.658,2156.15872692579
5.661871,2156.5167963348
5.665742,2156.85077193453
5.669613,2157.14272435954
5.673484,2157.37480700776
5.677355,2157.53128077326
5.681226,2157.60055409502
5.685097,2157.5769225454
5.688968,2157.461725282
5.692839,2157.2637585016
5.697,2156.99891778699
5.700871,2156.68909786812
5.704742,2156.36038583011
5.708613,2156.04063710064
5.712484,2155.75664190884
5.716355,2155.53119654195
5.720226,2155.38043175886
5.724097,2155.31173485119
5.727968,2155.32255048906
5.731839,2155.40024763275
5.735,2155.52310663092
5.738871,2155.66235070946
5.742742,2155.78502702396
5.746613,2155.85742345332
5.750484,2155.84862171409
5.754355,2155.73378365859
5.758226,2155.49683526671
5.762097,2155.13230389994
5.765968,2154.64616114432
