time,thrust_filtered
4.261,3332.02358167875
4.299,3331.87894414189
4.299,3332.14123765521
4.299,3332.8148853949
4.299,3333.87075220352
4.299,3335.24861263798
4.299,3336.862372666
4.299,3338.60760812624
4.299,3340.37078043216
4.299,3342.03931221623
4.299,3343.51158872215
4.338,3344.70594781337
4.338,3345.56782503187
4.338,3346.07437019785
4.338,3346.23603879867
4.338,3346.09492965544
4.338,3345.71998722956
4.338,3345.19954894891
4.338,3344.63203983927
4.338,3344.11585456349
4.338,3343.73955937063
4.377,3343.57345919797
4.377,3343.66335944088
4.377,3344.02708867902
4.377,3344.6540476605
4.377,3345.50769760718
4.377,3346.53057125725
4.377,3347.65117563115
4.377,3348.79204084974
4.377,3349.87809080439
4.377,3350.84448183377
4.416,3351.64313292901
4.416,3352.24734210499
4.416,3352.6540752128
4.416,3352.88371595092
4.416,3352.97732013418
4.416,3352.99168520597
4.416,3352.99274765146
4.416,3353.04796292435
4.416,3353.21844624829
4.416,3353.55172800043
4.454,3354.07594708251
4.454,3354.79616822256
4.454,3355.69329681778
4.454,3356.72578296626
4.454,3357.83395715209
4.454,3358.94649028184
4.454,3359.98821140485
4.454,3360.88837138608
4.454,3361.58839587096
4.454,3362.0482487822
4.493,3362.25074563609
4.493,3362.20344785608
4.493,3361.93803360553
4.493,3361.50725413827
4.493,3360.97979345912
4.493,3360.43356157279
4.493,3359.94811708585
4.493,3359.59699552315
4.493,3359.44071878516
4.493,3359.52118630042
4.532,3359.8579912881
4.532,3360.44697706751
4.532,3361.2611030708
4.532,3362.25347877404
4.532,3363.36224768786
4.532,3364.51684142454
4.532,3365.64497268019
4.532,3366.67962733374
4.532,3367.5653049311
4.532,3368.26286708268
4.571,3368.75254120444
4.571,3369.0348352911
4.571,3369.1293348547
4.571,3369.071581881
4.571,3368.90845181734
4.571,3368.69259741324
4.571,3368.47659450819
4.571,3368.30741837221
4.571,3368.22180748761
4.571,3368.24293838394
4.609,3368.37867599867
4.609,3368.62151837898
4.609,3368.95022057859
4.609,3369.33293943069
4.609,3369.73158806293
4.609,3370.10694784695
4.609,3370.42398037546
4.609,3370.65673238038
4.609,3370.79224816829
4.609,3370.83300167424
4.648,3370.7975237437
4.648,3370.71911711579
4.648,3370.64279023904
4.648,3370.62073927369
4.648,3370.70683249828
4.648,3370.95063544987
4.648,3371.39158594913
4.648,3372.05395509061
4.648,3372.94317695948
4.648,3374.04400897172
4.687,3375.32082061134
4.687,3376.7200848744
4.687,3378.17486093838
4.687,3379.61078349084
4.687,3380.95289439075
4.687,3382.13257033818
4.687,3383.09379784118
4.687,3383.79813694131
4.687,3384.22789491313
4.687,3384.38725072293
4.725,3384.3012837897
4.725,3384.01305876412
4.725,3383.5790937019
4.725,3383.06366392059
4.725,3382.53247632402
4.725,3382.04632915261
4.725,3381.6554224996
4.725,3381.39493172236
4.725,3381.28230998812
4.725,3381.316616617
4.764,3381.47997212134
4.764,3381.74097940461
4.764,3382.05967160496
4.764,3382.39335562669
4.764,3382.70264537828
4.764,3382.95697621349
4.764,3383.13896314029
4.764,3383.24713644995
