time,thrust
6.645355,2375.745443
6.649226,2359.354967
6.653097,2389.888396
6.656968,2388.16164
6.660839,2360.972088
6.664,2344.252705
6.667871,2338.79835
6.671742,2359.190514
6.675613,2359.766099
6.679484,2377.883332
6.683355,2340.086564
6.687226,2336.523417
6.691097,2363.877423
6.694968,2363.630744
6.698839,2376.924023
6.703,2356.25777
6.706871,2365.056002
6.710742,2366.837576
6.714613,2398.714037
6.718484,2384.982217
6.722355,2371.606711
6.726226,2337.647179
6.730097,2382.734693
6.733968,2381.391661
6.737839,2377.636652
6.742,2359.026061
6.745871,2355.106599
6.749742,2351.214547
6.753613,2353.105755
6.757484,2366.810167
6.761355,2346.883952
6.765226,2348.226985
6.769097,2345.184605
6.772968,2383.694002
6.776839,2359.793508
6.781,2349.432973
6.784871,2349.816697
6.788742,2344.006026
6.792613,2381.967246
6.796484,2389.696535
6.800355,2392.492235
6.804226,2394.410852
6.808097,2351.406408
6.811968,2306.6478
6.815839,2384.872582
6.819,2408.033037
6.822871,2346.746908
6.826742,2337.4005
6.830613,2340.552514
6.834484,2331.09647
6.838355,2344.828291
6.842226,2376.29362
6.846097,2358.971244
6.849968,2361.410629
6.853839,2410.582058
6.858,2354.476197
6.861871,2370.592585
6.865742,2373.854235
6.869613,2369.907364
6.873484,2388.243867
6.877355,2403.866896
6.881226,2364.617461
6.885097,2354.147291
6.888968,2365.987902
6.892839,2347.377311
6.897,2340.826603
6.900871,2372.977152
6.904742,2363.082567
6.908613,2318.104688
6.912484,2330.000117
6.916355,2359.272741
6.920226,2342.06
6.924097,2359.108288
6.927968,2384.516267
6.931839,2370.400723
6.935,2364.507826
6.938871,2368.811011
6.942742,2375.443946
6.946613,2385.119261
6.950484,2379.527861
6.954355,2374.347593
6.958226,2365.658996
6.962097,2362.644026
6.965968,2367.029438
6.969839,2367.467979
6.974,2365.138229
6.977871,2362.013623
6.981742,2315.939391
6.985613,2336.578235
6.989484,2385.420758
6.993355,2362.835888
6.997226,2368.756194
7.001097,2406.032193
7.004968,2366.727941
7.008839,2322.627144
7.013,2390.601026
7.016871,2390.628435
7.020742,2389.230585
7.024613,2415.18674
7.028484,2353.599114
7.032355,2330.822382
7.036226,2359.711282
7.040097,2354.695467
7.043968,2363.082567
7.047839,2369.30437
7.051,2332.220232
7.054871,2361.876579
7.058742,2397.919182
7.062613,2375.197267
7.066484,2334.796661
7.070355,2359.574238
7.074226,2376.129167
7.078097,2385.914117
7.081968,2356.833355
7.085839,2389.257993
7.09,2393.75304
7.093871,2397.672502
7.097742,2372.730473
7.101613,2375.334311
7.105484,2397.371005
7.109355,2368.756194
7.113226,2340.66215
7.117097,2350.145602
7.120968,2366.344217
7.124839,2339.291708
7.129,2329.588985
7.132871,2353.653932
7.136742,2380.651623
7.140613,2356.148135
7.144484,2322.462691
7.148355,2360.889861
7.152226,2406.827049
7.156097,2370.729629
7.159968,2388.326093
7.163839,2404.113576
7.168,2389.257993
7.171871,2357.683029
7.175742,2382.515423
7.179613,2384.735538
7.183484,2355.051782
7.187355,2353.900611
7.191226,2359.848326
7.195097,2339.620614
7.198968,2368.290244
7.202839,2382.159108
7.206,2369.715502
7.209871,2340.442879
7.213742,2353.681341
7.217613,2363.795196
7.221484,2385.064443
7.225355,2397.206552
7.229226,2402.38682
7.233097,2375.36172
7.236968,2336.057467
7.240839,2375.909896
7.245,2417.598717
7.248871,2393.807858
7.252742,2362.616617
7.256613,2354.448788
7.260484,2345.458694
7.264355,2347.596582
7.268226,2354.421379
7.272097,2345.7876
7.275968,2371.963026
7.279839,2384.296996
7.284,2348.364029
7.287871,2351.735314
7.291742,2394.301217
7.295613,2394.657532
7.299484,2393.28709
7.303355,2377.746288
7.307226,2360.670591
7.311097,2344.773473
7.314968,2389.641717
7.318839,2400.660064
7.322,2386.407476
7.325871,2348.418847
7.329742,2341.539232
7.333613,2349.789288
7.337484,2355.956273
7.341355,2327.36887
7.345226,2378.047785
7.349097,2414.309658
7.352968,2371.963026
7.356839,2356.394814
7.361,2381.364252
7.364871,2368.564332
7.368742,2344.252705
7.372613,2387.723099
7.376484,2427.602937
7.380355,2367.687249
7.384226,2349.213702
7.388097,2392.656687
7.391968,2395.15089
7.395839,2359.820917
7.4,2363.109976
7.403871,2380.651623
7.407742,2354.448788
7.411613,2374.100914
7.415484,2362.041032
7.419355,2357.765255
7.423226,2370.537767
7.427097,2357.408941
7.430968,2367.467979
7.434839,2393.506361
7.439,2388.052005
7.442871,2330.603111
7.446742,2358.560111
7.450613,2390.02544
7.454484,2393.53377
7.458355,2380.350126
7.462226,2391.88924
7.466097,2399.015535
7.469968,2380.350126
7.473839,2383.776229
7.477,2373.96387
7.480871,2384.296996
7.484742,2427.76739
7.488613,2388.463138
7.492484,2334.001805
7.496355,2328.739311
7.500226,2368.345061
7.504097,2370.126635
7.507968,2365.878267
7.511839,2366.399035
7.516,2363.329246
7.519871,2351.050094
7.523742,2369.194735
7.527613,2400.385976
7.531484,2391.560335
7.535355,2386.955652
7.539226,2350.20042
7.543097,2367.879111
7.546968,2395.39757
7.550839,2395.342752
7.555,2363.959649
7.558871,2361.300994
7.562742,2329.23267
7.566613,2356.367405
7.570484,2389.55949
7.574355,2361.246176
7.578226,2331.946144
7.582097,2340.908829
7.585968,2397.782137
7.589839,2393.835267
7.593,2396.466514
7.596871,2386.051161
7.600742,2366.261991
7.604613,2351.461226
7.608484,2394.246399
7.612355,2404.00394
7.616226,2394.301217
7.620097,2374.731317
7.623968,2353.653932
7.627839,2343.156352
7.632,2383.940682
7.635871,2374.265367
7.639742,2356.860764
7.643613,2354.558423
7.647484,2361.026905
7.651355,2371.63412
7.655226,2330.685338
7.659097,2362.972932
7.662968,2374.265367
7.666839,2369.989591
7.671,2352.722032
7.674871,2396.274652
7.678742,2375.142449
7.682613,2376.814388
7.686484,2387.22974
7.690355,2403.949123
7.694226,2368.893238
7.698097,2353.078347
7.701968,2358.313432
7.705839,2404.140984
7.709,2379.445635
7.712871,2370.099226
7.716742,2373.717191
7.720613,2371.579302
7.724484,2351.241955
7.728355,2376.101758
7.732226,2395.178299
7.736097,2360.972088
7.739968,2323.339773
7.743839,2336.413782
7.748,2413.78889
7.751871,2397.864364
7.755742,2350.501917
7.759613,2386.846017
7.763484,2369.249552
7.767355,2388.079414
7.771226,2375.608399
7.775097,2393.99972
7.778968,2404.881023
7.782839,2372.785291
7.787,2302.755747
7.790871,2379.116729
7.794742,2408.389352
7.798613,2356.148135
7.802484,2353.873202
7.806355,2384.296996
7.810226,2386.900835
7.814097,2366.837576
7.817968,2400.139296
7.821839,2406.004784
7.826,2368.865829
7.829871,2357.491167
7.833742,2374.018688
7.837613,2402.167549
7.841484,2385.174079
7.845355,2374.840952
7.849226,2398.851082
7.853097,2393.944902
7.856968,2347.6514
7.860839,2316.871291
7.864,2381.610932
7.867871,2385.804482
7.871742,2372.922335
7.875613,2375.032814
7.879484,2366.563488
7.883355,2346.527638
7.887226,2371.990435
7.891097,2403.428355
7.894968,2388.846861
7.898839,2393.314499
7.903,2365.165638
7.906871,2347.212858
7.910742,2400.605246
7.914613,2436.593031
7.918484,2382.542832
7.922355,2341.731094
7.926226,2329.23267
7.930097,2338.058311
7.933968,2389.915805
7.937839,2402.688317
7.942,2370.428132
7.945871,2327.204417
7.949742,2355.408097
7.953613,2389.175767
7.957484,2392.738914
7.961355,2366.645714
7.965226,2349.213702
7.969097,2375.032814
7.972968,2376.348438
7.976839,2385.694846
7.98,2399.728164
7.983871,2408.636032
7.987742,2386.626746
7.991613,2369.167326
7.995484,2393.972311
7.999355,2419.051384
8.003226,2353.626523
8.007097,2319.584764
8.010968,2372.374158
8.014839,2406.004784
8.019,2389.614308
8.022871,2372.182296
8.026742,2365.549361
8.030613,2395.918337
8.034484,2356.942991
8.038355,2344.170479
8.042226,2417.51649
8.046097,2430.069731
8.049968,2383.885864
8.053839,2364.206329
8.058,2363.466291
8.061871,2370.619994
8.065742,2359.492011
8.069613,2376.348438
8.073484,2402.797952
8.077355,2403.921714
8.081226,2337.071594
8.085097,2326.848103
8.088968,2431.549808
8.092839,2399.34444
8.097,2336.413782
8.100871,2350.035967
8.104742,2393.643405
8.108613,2358.039344
8.112484,2348.967023
8.116355,2417.626126
8.120226,2420.038102
8.124097,2350.611552
8.127968,2336.989367
8.131839,2410.472423
8.135,2424.450923
8.138871,2377.609243
8.142742,2380.870893
8.146613,2410.52724
8.150484,2347.6514
8.154355,2331.8091
8.158226,2395.096073
8.162097,2451.53084
8.165968,2365.905676
8.169839,2312.677741
8.174,2361.575082
8.177871,2433.084702
8.181742,2393.53377
8.185613,2368.536923
8.189484,2382.35097
8.193355,2389.751352
8.197226,2368.701376
8.201097,2364.17892
8.204968,2387.065288
8.208839,2379.829358
8.213,2346.993588
8.216871,2380.541988
8.220742,2404.634343
8.224613,2389.723943
8.228484,2383.666593
8.232355,2388.572773
8.236226,2389.230585
8.240097,2362.178076
8.243968,2354.037655
8.247839,2399.454076
8.251,2371.853391
8.254871,2352.201264
8.258742,2414.25484
8.262613,2431.74167
8.266484,2379.664905
8.270355,2370.181452
8.274226,2400.797108
8.278097,2390.381755
8.281968,2352.886485
8.285839,2373.470511
8.29,2399.536302
8.293871,2400.111887
8.297742,2358.697155
8.301613,2354.777694
8.305484,2407.923402
8.309355,2398.796264
8.313226,2326.43697
8.317097,2377.252929
8.320968,2431.056449
8.324839,2375.855079
8.329,2385.941526
8.332871,2417.900214
8.336742,2407.786358
8.340613,2386.407476
8.344484,2389.449855
8.348355,2365.960494
8.352226,2411.102826
8.356097,2373.772008
8.359968,2346.418002
8.363839,2406.552961
8.368,2382.460605
8.371871,2367.851702
8.375742,2375.580991
8.379613,2375.306902
8.383484,2371.963026
8.387355,2372.209705
8.391226,2374.89577
8.395097,2423.025664
8.398968,2380.02122
8.402839,2380.624214
8.406,2400.495611
8.409871,2410.390196
8.413742,2370.921491
8.417613,2382.981373
8.421484,2384.077726
8.425355,2375.279493
8.429226,2338.414626
8.433097,2368.811011
8.436968,2398.933308
8.440839,2352.393126
8.445,2376.677343
8.448871,2382.323561
8.452742,2396.54874
8.456613,2399.426667
8.460484,2364.507826
8.464355,2362.698844
8.468226,2378.595961
8.472097,2371.743755
8.475968,2406.58037
8.479839,2411.157643
8.484,2386.462293
8.487871,2387.421602
8.491742,2360.588364
8.495613,2367.330935
8.499484,2418.256529
8.503355,2404.798796
8.507226,2373.552738
8.511097,2402.222367
8.514968,2378.760414
8.518839,2360.862452
8.522,2375.553582
8.525871,2425.711728
8.529742,2399.755573
8.533613,2367.166482
8.537484,2334.741844
8.541355,2388.40832
8.545226,2410.445014
8.549097,2378.294464
8.552968,2357.162261
8.556839,2382.296152
8.561,2383.337688
8.564871,2369.742911
8.568742,2414.145205
8.572613,2405.703287
8.576484,2372.346749
8.580355,2394.027129
8.584226,2391.121793
8.588097,2345.403876
8.591968,2385.475576
8.595839,2389.641717
8.6,2370.455541
8.603871,2363.219611
8.607742,2380.95312
8.611613,2366.645714
8.615484,2407.073729
8.619355,2389.230585
8.623226,2364.398191
8.627097,2412.034726
8.630968,2400.385976
8.634839,2366.673123
8.638,2382.542832
8.641871,2422.121173
8.645742,2393.451543
8.649613,2365.138229
8.653484,2365.713814
8.657355,2378.870049
8.661226,2356.449632
8.665097,2362.452164
8.668968,2393.944902
8.672839,2400.468202
8.677,2383.28287
8.680871,2356.449632
8.684742,2373.415693
8.688613,2401.92087
8.692484,2379.637496
8.696355,2369.77032
8.700226,2405.785514
8.704097,2397.919182
8.707968,2353.078347
8.711839,2377.938149
8.716,2431.056449
8.719871,2404.71657
8.723742,2355.819229
8.727613,2419.572152
8.731484,2387.805326
8.735355,2362.589208
8.739226,2398.439949
8.743097,2410.746511
8.746968,2400.797108
8.750839,2361.492855
8.755,2347.706217
8.758871,2389.614308
8.762742,2406.415917
8.766613,2387.147514
8.770484,2370.071817
8.774355,2403.647626
8.778226,2375.060223
8.782097,2357.491167
8.785968,2377.170702
8.789839,2406.470734
8.793,2414.364476
8.796871,2397.233961
8.800742,2392.519643
8.804613,2396.055382
8.808484,2399.207396
8.812355,2379.55527
8.816226,2389.066132
8.820097,2368.454696
8.823968,2403.236493
8.827839,2373.251241
8.832,2371.63412
8.835871,2416.420137
8.839742,2373.169014
8.843613,2384.625902
8.847484,2406.827049
8.851355,2422.203399
8.855226,2375.471355
8.859097,2366.837576
8.862968,2404.771387
8.866839,2389.696535
8.871,2402.38682
8.874871,2383.145826
8.878742,2369.030282
8.882613,2374.539455
8.886484,2378.376691
8.890355,2343.512667
8.894226,2352.310899
8.898097,2427.383667
8.901968,2403.921714
8.905839,2345.020152
8.909,2386.462293
8.912871,2433.961784
8.916742,2405.703287
8.920613,2384.708129
8.924484,2410.445014
8.928355,2399.34444
8.932226,2389.285402
8.936097,2379.774541
8.939968,2389.80617
8.943839,2411.048008
8.948,2359.574238
8.951871,2343.128944
8.955742,2377.335155
8.959613,2423.628658
8.963484,2397.425823
8.967355,2348.994432
8.971226,2347.925488
8.975097,2387.257149
8.978968,2404.908432
8.982839,2405.072884
8.987,2427.274031
8.990871,2396.987282
8.994742,2355.545141
8.998613,2383.255461
9.002484,2419.270655
9.006355,2421.189273
9.010226,2382.405788
9.014097,2400.029661
9.017968,2385.36594
9.021839,2371.387441
9.026,2411.733229
9.029871,2436.181899
9.033742,2363.904832
9.037613,2340.1962
9.041484,2370.400723
9.045355,2411.23987
9.049226,2398.275496
9.053097,2387.092696
9.056968,2373.580146
9.060839,2381.282026
9.064,2379.747132
9.067871,2384.43404
9.071742,2406.361099
9.075613,2419.901058
9.079484,2412.253996
9.083355,2390.95734
9.087226,2400.495611
9.091097,2386.626746
9.094968,2415.159331
9.098839,2422.148581
9.103,2403.07204
9.106871,2367.084255
9.110742,2391.368473
9.114613,2425.574684
9.118484,2401.153423
9.122355,2364.261146
9.126226,2360.725408
9.130097,2366.289399
9.133968,2388.243867
9.137839,2383.392505
9.142,2401.537146
9.145871,2406.141829
9.149742,2348.281802
9.153613,2354.119882
9.157484,2427.164396
9.161355,2450.818211
9.165226,2394.356035
9.169097,2407.347817
9.172968,2383.337688
9.176839,2356.312588
9.18,2408.19749
9.183871,2441.882934
9.187742,2392.519643
9.191613,2353.078347
9.195484,2379.911585
9.199355,2405.100293
9.203226,2397.672502
9.207097,2369.276961
9.210968,2366.700532
9.214839,2393.259682
9.219,2418.393573
9.222871,2392.190737
9.226742,2396.959873
9.230613,2401.345285
9.234484,2401.619373
9.238355,2364.64487
9.242226,2383.666593
9.246097,2425.245778
9.249968,2385.914117
9.253839,2389.449855
9.258,2446.706887
9.261871,2425.465049
9.265742,2356.148135
9.269613,2373.49792
9.273484,2397.836955
9.277355,2426.945126
9.281226,2409.211617
9.285097,2376.677343
9.288968,2374.100914
9.292839,2356.065908
9.296,2366.837576
9.299871,2420.586279
9.303742,2439.032417
9.307613,2352.201264
9.311484,2346.47282
9.315355,2431.522399
9.319226,2411.102826
9.323097,2387.339376
9.326968,2433.523243
9.330839,2403.565399
9.335,2355.161417
9.338871,2403.044632
9.342742,2403.702443
9.346613,2383.611776
9.350484,2427.849617
9.354355,2399.837799
9.358226,2376.238802
9.362097,2401.783826
9.365968,2394.575305
9.369839,2371.387441
9.374,2410.30797
9.377871,2402.60609
9.381742,2376.074349
9.385613,2384.406632
9.389484,2418.311346
9.393355,2408.252308
9.397226,2354.531014
9.401097,2397.836955
9.404968,2408.690849
9.408839,2368.865829
9.413,2385.585211
9.416871,2426.451767
9.420742,2379.390817
9.424613,2369.222144
9.428484,2416.995723
9.432355,2417.160176
9.436226,2404.387664
9.440097,2425.930999
9.443968,2406.607779
9.447839,2393.28709
9.451,2382.296152
9.454871,2373.169014
9.458742,2401.317876
9.462613,2422.806393
9.466484,2343.67712
9.470355,2374.100914
9.474226,2426.83549
9.478097,2445.93944
9.481968,2399.34444
9.485839,2387.969779
9.49,2412.610311
9.493871,2397.782137
9.497742,2402.14014
9.501613,2419.873649
9.505484,2401.591964
9.509355,2425.081326
9.513226,2416.639408
9.517097,2371.387441
9.520968,2403.373537
9.524839,2447.693605
9.529,2373.059379
9.532871,2363.740379
9.536742,2405.40179
9.540613,2381.172391
9.544484,2381.802793
9.548355,2397.891773
9.552226,2416.968314
9.556097,2405.895149
9.559968,2388.380911
9.563839,2382.515423
9.567,2406.443326
9.570871,2406.224055
9.574742,2380.377535
9.578613,2397.864364
9.582484,2402.825361
9.586355,2410.280561
9.590226,2427.054761
9.594097,2390.326938
9.597968,2391.42329
9.601839,2398.138452
9.606,2395.287935
9.609871,2417.735761
9.613742,2419.023976
9.617613,2369.578458
9.621484,2404.881023
9.625355,2391.176611
9.629226,2365.330091
9.633097,2410.52724
9.636968,2413.268123
9.640839,2375.909896
9.645,2383.50214
9.648871,2412.665129
9.652742,2423.656067
9.656613,2404.552117
9.660484,2423.519023
9.664355,2399.673346
9.668226,2406.909276
9.672097,2406.33369
9.675968,2391.313655
9.679839,2407.51227
9.684,2393.204864
9.687871,2382.734693
9.691742,2408.471579
9.695613,2419.243246
9.699484,2380.980529
9.703355,2363.521108
9.707226,2398.275496
9.711097,2441.334758
9.714968,2386.681564
9.718839,2414.803017
9.722,2445.912031
9.725871,2421.298908
9.729742,2377.170702
9.733613,2413.131079
9.737484,2419.791423
9.741355,2386.626746
9.745226,2402.167549
9.749097,2416.721634
9.752968,2418.420981
9.756839,2404.415073
9.761,2373.772008
9.764871,2398.19327
9.768742,2414.693381
9.772613,2385.283714
9.776484,2409.074573
9.780355,2415.049696
9.784226,2382.35097
9.788097,2403.209084
9.791968,2389.285402
9.795839,2383.419914
9.8,2441.444393
9.803871,2430.426046
9.807742,2394.547896
9.811613,2440.320631
9.815484,2385.968935
9.819355,2357.929708
9.823226,2458.903814
9.827097,2437.579749
9.830968,2356.559267
9.834839,2451.448614
9.838,2407.073729
9.841871,2331.397967
9.845742,2438.456831
9.849613,2443.335602
9.853484,2359.05347
9.857355,2395.945746
9.861226,2421.134455
9.865097,2375.772852
9.868968,2380.816076
9.872839,2427.164396
9.877,2396.713193
9.880871,2392.163329
9.884742,2392.903367
9.888613,2383.940682
9.892484,2397.151735
9.896355,2429.905278
9.900226,2393.478952
9.904097,2391.039567
9.907968,2460.959475
9.911839,2397.590276
9.916,2353.105755
9.919871,2456.080705
9.923742,2448.324008
9.927613,2346.418002
9.931484,2386.325249
9.935355,2430.645317
9.939226,2358.066752
9.943097,2438.95019
9.946968,2449.557405
9.950839,2366.563488
9.954,2429.192649
9.957871,2424.231652
9.961742,2337.647179
9.965613,2410.856146
9.969484,2450.37967
9.973355,2391.724788
9.977226,2407.539679
9.981097,2429.028196
9.984968,2364.64487
9.988839,2393.807858
9.993,2474.883158
9.996871,2414.693381
10.000742,2363.137385
10.004613,2378.924867
10.008484,2437.168617
10.012355,2403.181676
10.016226,2387.613464
10.020097,2409.869429
10.023968,2446.076484
10.027839,2381.802793
10.032,2371.825982
10.035871,2438.813146
10.039742,2395.973155
10.043613,2393.232273
10.047484,2432.865431
10.051355,2415.871961
10.055226,2414.172614
10.059097,2384.324405
10.062968,2359.464602
10.066839,2418.886931
10.071,2462.275099
10.074871,2377.335155
10.078742,2384.982217
10.082613,2442.979287
10.086484,2389.778761
10.090355,2381.830202
10.094226,2378.650779
10.098097,2351.927176
10.101968,2269.974794
10.105839,2268.686579
10.109,2286.858629
10.112871,2183.225868
10.116742,2002.793584
10.120613,1802.901035
10.124484,1590.126339
10.128355,1374.610761
10.132226,1225.3149
10.136097,1144.568506
10.139968,1042.278778
10.143839,918.0619901
10.148,819.0887289
10.151871,791.0220938
10.155742,760.0501234
10.159613,683.6891415
10.163484,671.8485298
10.167355,682.5105621
10.171226,636.3815124
10.175097,608.3148772
10.178968,615.0026301
10.182839,612.7551066
10.187,583.3454391
10.190871,585.0996038
10.194742,583.208395
10.198613,592.7740744
10.202484,575.3420627
10.206355,527.5136659
10.210226,489.9361691
10.214097,468.8039663
10.217968,444.9034723
10.221839,414.4796783
10.225,414.2604078
10.228871,356.7566963
10.232742,376.819955
10.236613,363.2799963
10.240484,296.1009702
10.244355,311.1210054
10.248226,388.6057491
10.252097,402.4197961
10.255968,419.6873548
10.259839,429.3900783
10.264,457.8404369
10.267871,426.6491959
10.271742,393.9778785
10.275613,390.0584167
10.279484,408.2852843
10.283355,398.8840578
10.287226,406.3940755
10.291097,452.3586722
10.294968,443.1218988
10.298839,382.5483991
10.303,320.6318671
10.306871,333.9799641
10.310742,380.9312785
10.314613,362.1288257
10.318484,361.2243345
10.322355,372.324908
10.326226,349.7400375
10.330097,360.8954287
10.333968,389.7569197
10.337839,414.068546
10.342,436.2148753
10.345871,382.9047138
10.349742,398.555152
10.353613,446.7946811
10.357484,401.1315814
10.361355,369.1728933
10.365226,405.845899
10.369097,401.1041725
10.372968,391.0451344
10.376839,371.8041404
10.38,343.6004611
10.383871,339.8454523
10.387742,331.3487171
10.391613,309.6135201
10.395484,344.4775435
10.399355,367.1172316
10.403226,356.7841052
10.407097,327.6211171
10.410968,354.5365816
10.414839,421.9622871
10.419,377.8888991
10.422871,424.4016724
10.426742,432.9532253
10.430613,419.4132666
10.434484,405.0236343
10.438355,407.7919254
10.442226,353.9609963
10.446097,329.2108288
10.449968,313.8892966
10.453839,257.1256234
10.458,348.1503258
10.461871,380.0541962
10.465742,319.5355142
10.469613,305.4747878
10.473484,352.3712846
10.477355,348.6162758
10.481226,363.5266757
10.485097,407.0518872
10.488968,454.2224722
10.492839,409.874996
10.496,405.7362637
10.499871,406.3392578
10.503742,445.8627811
10.507613,390.1406432
10.511484,395.8964961
10.515355,385.508552
10.519226,376.4636403
10.523097,382.6580344
10.526968,395.2386843
10.530839,377.3955403
10.535,388.6057491
10.538871,357.3322816
10.542742,357.4145081
10.546613,433.0080429
10.550484,388.0849814
10.554355,415.932346
10.558226,485.3588956
10.562097,426.6491959
10.565968,429.5545312
10.569839,455.2914163
10.574,478.0681486
10.577871,435.2555665
10.581742,392.0592608
10.585613,376.9021815
10.589484,395.4031373
10.593355,378.3274403
10.597226,342.4492905
10.601097,387.7834844
10.604968,377.4229491
10.608839,341.1610758
10.612,321.3170877
10.615871,358.044911
10.619742,380.712008
10.623613,394.4986461
10.627484,424.154993
10.631355,429.1708077
10.635226,412.6158784
10.639097,375.5043315
10.642968,453.2631634
10.646839,456.6892663
10.651,446.2465046
10.654871,430.2671606
10.658742,447.0961782
10.662613,446.6028193
10.666484,409.2720019
10.670355,372.5441786
10.674226,361.4984228
10.678097,400.8574931
10.681968,373.1745815
10.685839,346.6428405
10.69,364.1570786
10.693871,407.0518872
10.697742,378.1629874
10.701613,436.3519194
10.705484,428.8967194
10.709355,435.940787
10.713226,421.9622871
10.717097,378.2452138
10.720968,441.9433194
10.724839,449.7274252
10.729,423.4423636
10.732871,461.7873075
10.736742,419.7421724
10.740613,419.1391783
10.744484,370.7351962
10.748355,363.6911286
10.752226,404.1191431
10.756097,408.943096
10.759968,373.1471727
10.763839,346.3139346
10.767,395.4305461
10.770871,323.5646112
10.774742,428.1018636
10.778613,445.7805546
10.782484,448.6858899
10.786355,420.893343
10.790226,426.8958753
10.794097,446.959134
10.797968,415.7130754
10.801839,447.7813987
10.806,439.2298458
10.809871,437.03714
10.813742,409.107549
10.817613,462.1162134
10.821484,371.7767315
10.825355,373.256808
10.829226,405.845899
10.833097,403.7080108
10.836968,400.2270902
10.840839,412.9996019
10.845,431.610193
10.848871,410.340946
10.852742,409.573499
10.856613,441.9433194
10.860484,460.4990928
10.864355,499.5292573
10.868226,456.2507252
10.872097,430.2945694
10.875968,450.5770987
10.879839,458.4982487
10.883,433.4739929
10.886871,398.5825608
10.890742,406.5037107
10.894613,423.4971812
10.898484,470.5033133
10.902355,426.018793
10.906226,406.9696607
10.910097,384.6588785
10.913968,419.1117695
10.917839,385.0151932
10.922,355.0025316
10.925871,430.0204812
10.929742,498.0491808
10.933613,510.5476043
10.937484,512.0550895
10.941355,510.8216925
10.945226,502.8731337
10.949097,470.7225839
10.952968,446.9043164
10.956839,431.610193
10.961,458.141934
10.964871,435.9956047
10.968742,409.874996
10.972613,404.1465519
10.976484,404.3384137
10.980355,387.4271697
10.984226,385.042602
10.988097,435.2829753
10.991968,425.7995224
10.995839,394.5808726
11,420.7288901
11.003871,460.6909545
11.007742,448.6584811
11.011613,449.3711105
11.015484,458.4982487
11.019355,464.8022781
11.023226,456.1684987
11.027097,442.9848547
11.030968,448.3843929
11.034839,433.6658547
11.038,408.4223284
11.041871,382.1372668
11.045742,446.3013223
11.049613,436.1326488
11.053484,399.487052
11.057355,374.6820668
11.061226,406.5311196
11.065097,418.0428254
11.068968,436.57119
11.072839,428.1292724
11.077,455.2091899
11.080871,508.6838043
11.084742,463.9526045
11.088613,441.5047782
11.092484,469.9003192
11.096355,518.2768925
11.100226,454.7706487
11.104097,393.5393373
11.107968,439.1202106
11.111839,504.846569
11.116,435.3926106
11.119871,435.9133782
11.123742,454.2498811
11.127613,442.5189047
11.131484,397.5136167
11.135355,402.7487019
11.139226,365.1437963
11.143097,437.6127253
11.146968,426.6217871
11.150839,475.5739456
11.154,486.6471103
11.157871,504.0243043
11.161742,459.4027399
11.165613,479.8223133
11.169484,456.9359457
11.173355,442.6285399
11.177226,479.2193191
11.181097,423.4697724
11.184968,390.9080902
11.188839,433.2821312
11.193,485.8522544
11.196871,461.7598987
11.200742,464.3089192
11.204613,461.403584
11.208484,390.4421402
11.212355,373.0375374
11.216226,416.9738813
11.220097,412.8625578
11.223968,444.6019752
11.227839,473.2716045
11.232,466.2823545
11.235871,497.857319
11.239742,476.3139839
11.243613,517.7013072
11.247484,458.7449281
11.251355,368.8713963
11.255226,422.3460107
11.259097,462.1984398
11.262968,447.891034
11.266839,460.9102251
11.271,446.959134
11.274871,453.3453899
11.278742,447.5621282
11.282613,443.5056223
11.286484,456.5248134
11.290355,452.7423958
11.294226,390.0310079
11.298097,401.6249402
11.301968,445.2871958
11.305839,442.9848547
11.309,436.406737
11.312871,471.791528
11.316742,442.1899988
11.320613,374.1064815
11.324484,399.1307373
11.328355,417.0286989
11.332226,377.6696286
11.336097,380.7668256
11.339968,362.3206875
11.343839,369.693661
11.348,367.3913198
11.351871,335.3504053
11.355742,362.3755051
11.359613,349.2740875
11.363484,293.0037732
11.367355,319.5355142
11.371226,358.8945845
11.375097,375.0109727
11.378968,350.4252581
11.382839,333.0206553
11.387,319.8370112
11.390871,334.3910965
11.394742,317.3428083
11.398613,337.0223435
11.402484,321.8104465
11.406355,273.324238
11.410226,241.667047
11.414097,249.3141087
11.417968,237.4186794
11.421839,204.1991854
11.425,194.4416443
11.428871,207.5704707
11.432742,201.8968443
11.436613,179.284565
11.440484,183.2040267
11.444355,241.0914617
11.448226,252.8498469
11.452097,221.5763795
11.455968,218.9451324
11.459839,236.6786411
11.464,216.6702001
11.467871,201.0745796
11.471742,206.5289354
11.475613,189.371012
11.479484,155.8774298
11.483355,132.11398
11.487226,140.2818093
11.491097,150.8616152
11.494968,141.8989299
11.498839,122.0549418
11.503,125.2069565
11.506871,125.7277241
11.510742,128.6056506
11.514613,141.8167035
11.518484,152.3142828
11.522355,157.7412298
11.526226,162.0170063
11.530097,158.0701357
11.533968,162.5103651
11.537839,153.6573151
11.541,162.0444151
11.544871,155.3292534
11.548742,135.8963976
11.552613,143.598277
11.556484,134.2518682
11.560355,125.1795477
11.564226,100.7856949
11.568097,86.53310671
11.571968,72.36274503
11.575839,94.34462137
11.58,111.941086
11.583871,123.26093
11.587742,106.514139
11.591613,110.8173242
11.595484,123.6994712
11.599355,116.2990889
11.603226,109.7483801
11.607097,112.0781301
11.610968,128.7426947
11.614839,132.0865712
11.619,110.7350977
11.622871,112.2151742
11.626742,103.7458478
